"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Andrew Luck","IND","QB","10695","weighted",4082.9365840708,250.707035341185,26.7703716814159,1.97988955854717,14.8093805309735,1.40907461247455,289.566513274336,40.7823989273991,2.14584906936441,0.412966038675137,3.64597935103245,0.639562789609584,0.595663716814159,0.186738705883332,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1989-09-12,NA,NA,NA,NA
"Alex Smith","WAS","QB","7813","weighted",3882.59394690265,272.042869038633,24.1942123893805,2.48413774269196,8.14444247787611,1.61799734704387,269.538088495575,37.3735578022335,1.97166827278174,0.238785202298668,3.61520943952802,1.05934058154246,0.910088495575221,0.0281869744729557,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,1984-05-07,"IR","Lower Leg",2018,0
"Jared Goff","LAR","QB","12611","weighted",4037.88346902655,153.350140741569,27.9997168141593,1.86948879866092,10.8465663716814,1.92091868352828,70.3684778761062,36.3323113729455,1.09094702488207,0.162224197740535,3.86653392330383,0.318492975506548,0.741504424778761,0.0810375516097477,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-10-14,NA,NA,NA,NA
"Eli Manning","NYG","QB","7391","weighted",3938.51739823009,161.829312609278,24.5248495575221,2.43851353500589,14.6739646017699,0.901062755545933,29.8147256637168,11.4242048433853,0.517693161029669,0.428676379711829,4.34847610619469,0.837423527870546,0.792345132743363,0.248397712542922,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,1981-01-03,NA,NA,NA,NA
"Ryan Tannehill","MIA","QB","10697","weighted",3851.98828318584,239.105750330988,22.0985840707965,1.40219752905287,15.0031150442478,3.16828564241669,163.42196460177,40.2246164775059,1.20087286929931,0.514427166363578,3.33174513274336,0.204173890042481,0.618141592920354,0.193785449501571,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1988-07-27,NA,NA,NA,NA
"Derek Carr","OAK","QB","11644","weighted",3897.8405840708,199.485484470445,26.1338761061947,3.06899079385058,12.7645309734513,1.28850706947353,77.6062123893805,23.5727324522636,0.374020627245489,0.374622104869085,3.6378796460177,0.301330084059889,0.696814159292035,0.218449052165407,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1991-03-28,NA,NA,NA,NA
"Deshaun Watson","HOU","QB","13113","weighted",3886.78497345133,263.652377018356,29.5952566371681,3.8079278950613,15.4499646017699,2.12017167943685,458.028017699115,77.4640809295497,3.55157641414843,1.07218853593519,3.96371681415929,0.417734473704505,1.56703539823009,0.449229905662732,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-09-14,NA,NA,NA,NA
"Patrick Mahomes","KC","QB","13116","weighted",3900.0887079646,159.130765461116,23.1025663716814,2.67817121220003,13.6191150442478,2.4614287656729,263.672053097345,65.3632843046978,2.15978562698959,0.855389390119536,2.41801238938053,0.68707283419849,0.685309734513274,0.0986544106553451,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-09-17,NA,NA,NA,NA
"Ryan Fitzpatrick","TB","QB","8062","weighted",1428.55072,1201.43115338465,7.98342,6.85460211535086,5.72288,5.33261043127834,67.3918,56.6431556329126,0.36086,0.558762759785973,1.53002,0.79200446397513,0.4959,0.163097359439411,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,1982-11-24,NA,NA,NA,NA
"Russell Wilson","SEA","QB","10703","weighted",3928.08814159292,140.746477007261,27.9006371681416,2.33651039738075,11.7825486725664,2.92398832095335,513.606265486726,37.8548991641539,2.93930959040971,0.59950384507415,3.07626843657817,0.489690889386098,2.02221238938053,0.306533347393393,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1988-11-29,NA,NA,NA,NA
"Case Keenum","DEN","QB","10948","weighted",3788.63396460177,232.758778065625,22.126814159292,1.43794559938802,11.9555752212389,1.71845563793623,159.184796460177,36.6834789974309,1.19074208124938,0.430459114536368,3.55049380530973,0.649657847076418,0.432699115044248,0.135649814651099,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1988-02-17,NA,NA,NA,NA
"Andy Dalton","CIN","QB","10313","weighted",3747.73138053097,210.464682731979,23.9897876106195,2.06621124518776,12.4298230088496,2.85141975762073,138.702707964602,20.9924471654645,1.46623836874088,0.443554692699366,3.25819646017699,0.480669560232973,0.735884955752212,0.0827992375143074,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1987-10-29,"IR","Thumb",2018,0
"Mitchell Trubisky","CHI","QB","13115","weighted",3460.13665486726,342.241164053312,19.3162654867257,4.20235518752573,12.934814159292,1.541887579958,294.813274336283,27.1032870091563,2.27525632239323,0.320746424499895,3.45082654867257,0.419039687997122,0.202300884955752,0.0634206925641504,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-08-20,NA,NA,NA,NA
"Carson Wentz","PHI","QB","12610","weighted",3539.1987079646,305.082153684385,25.6873274336283,4.19909497428848,9.91759292035398,1.72740371598228,238.468017699115,50.7344626081399,1.46192964993818,0.744273844576321,3.04722831858407,0.570027412243029,2.76716814159292,0.292439860156916,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1992-12-30,"Q","Back",2018,0
"Sam Bradford","ARI","QB","9817","weighted",2666.9012,834.629295996488,15.15824,5.39860066395365,7.99228,2.84700926155964,44.22224,22.5146146279233,0.33566,0.340846242702224,1.967836,0.311100200418109,0.3477,0.114355619836829,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,1987-11-08,NA,NA,NA,NA
"Joe Flacco","BAL","QB","9064","weighted",3593.88440707965,221.465139115486,20.0639646017699,1.15500485601946,13.4779646017699,2.01578553639169,64.1672212389381,26.1946469114109,1.17100937654513,0.265712331277571,2.26606902654867,0.568377549011686,0.33716814159292,0.105701154273584,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,1985-01-16,NA,NA,NA,NA
"Dak Prescott","DAL","QB","12620","weighted",3501.88026548673,105.96365407285,21.8527610619469,1.5870392236333,11.357610619469,1.97060851012161,330.640955752212,33.5390219883235,4.15565072920831,1.2446128208153,3.23316991150443,0.323253707924838,0.438318584070796,0.137411500555659,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-07-29,NA,NA,NA,NA
"Blake Bortles","JAC","QB","11642","weighted",3660.20047787611,124.664078730974,21.496,0.926306309651251,12.9691327433628,1.49469310610922,338.13196460177,34.9671410623269,2.38853627682193,0.512208404600824,3.47970442477876,0.229049906360336,0.657477876106195,0.206117250833489,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1991-12-16,NA,NA,NA,NA
"Marcus Mariota","TEN","QB","12141","weighted",3572.1018761062,137.595113475945,21.7086371681416,1.28409439866194,13.2132566371681,2.19279425169489,359.888,24.1975632110525,3.40142795999376,0.730040415781329,2.96709144542773,0.216565144318952,1.91008849557522,0.0281869744729557,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-10-30,"Q","Neck",2018,0
"Cam Newton","CAR","QB","10273","weighted",3533.6070619469,161.566579772595,22.3197876106195,1.43232474111998,14.7698053097345,2.43503070390518,624.043539823009,58.0223934913689,5.16396834032358,0.492107262105074,2.49541297935103,0.445622638106503,0.612256637168142,0.121556327414622,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1989-05-11,"Q","Shoulder",2018,0
"Tyrod Taylor","CLE","QB","10413","weighted",2694.2311,235.229768286548,14.55744,2.76492586492061,7.67452,3.02562126119834,363.20568,64.5874599857482,2.93598,0.745572984349426,2.97129,0.455334945911407,1.1077,0.260580838644577,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1989-08-03,NA,NA,NA,NA
"Sam Darnold","NYJ","QB","13592","weighted",2845.59369911504,1021.00582229099,15.509610619469,4.86213637104913,12.2118938053097,4.80017606824504,124.711097345133,80.5563642676603,1.21527155644515,0.590620683850906,2.69231504424779,0.464288095558686,0.415840707964602,0.13036475693742,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-06-05,NA,NA,NA,NA
"Jameis Winston","TB","QB","12140","weighted",3488.41272727273,166.370151273935,21.2159393939394,2.42924298264057,12.3388888888889,0.982439242508485,134.660505050505,16.3556790002021,1.14223599470001,0.132935058121775,4.37222222222222,0.764972458152508,0.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1994-01-06,NA,NA,NA,NA
"Nathan Peterman","BUF","QB","13127","weighted",1428.58448,1195.85401956406,7.56128,6.84350908691496,5.7575,4.4651053817821,102.80766,130.368897384986,1.00714,1.63840892188372,0.922038,0.493721414037482,0.1311,0.0431176927253617,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-05-04,NA,NA,NA,NA
"AJ McCarron","BUF","QB","11643","weighted",494.77536,1145.75561288063,2.7964,7.37387841694877,1.53504,3.04922516588795,16.341095,36.7142157926359,0.13292,0.351564643351096,0.02546,0.0338435853453868,0.114,0.0374936458481406,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1990-09-13,NA,NA,NA,NA
"Josh Allen","BUF","QB","13589","weighted",1608.09398230089,1169.66257250599,8.65150442477876,6.39758101042303,8.05729203539823,5.6638769271112,96.7636814159292,90.7069489837831,0.512230088495575,0.706213617940998,1.63757168141593,0.751257100229484,0.202300884955752,0.0634206925641504,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-05-21,NA,NA,NA,NA
"Josh McCown","NYJ","QB","6589","weighted",737.995716814159,811.412834510989,4.19900884955752,4.71469452162737,2.91902654867257,3.04734251157937,34.7310265486726,31.4567355315084,0.483223205506391,0.471171020626994,0.88550796460177,1.0597027334232,0.112389380530973,0.0352337180911947,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,1979-07-04,NA,NA,NA,NA
"Josh Rosen","ARI","QB","13591","weighted",1438.63460176991,719.734990117556,7.43192920353982,3.59721306860464,6.04437168141593,2.89008059188529,41.8581592920354,28.2252718360377,0.251231071779744,0.297123046789495,1.18426371681416,0.220384927146378,0.207920353982301,0.0651823784687101,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-02-10,NA,NA,NA,NA
"Nick Foles","PHI","QB","10699","weighted",615.774477876106,473.990961460973,4.29327433628319,3.31676826377557,2.22663716814159,2.0091962642183,20.9821238938053,17.2020615525149,0.100092428711898,0.14244326817487,1.50726017699115,0.7917982752597,0.196681415929204,0.0616590066595907,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1989-01-20,NA,NA,NA,NA
"Baker Mayfield","CLE","QB","13590","weighted",1103.93716814159,448.241808542619,5.20562831858407,2.89540073565318,4.39686725663717,1.78747230111573,73.861982300885,51.5060872405166,0.372778761061947,0.331188750822575,1.18909734513274,0.199882276355055,0.151725663716814,0.0475655194231128,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-04-14,NA,NA,NA,NA
"Jacoby Brissett","IND","QB","12616","weighted",368.44118,373.56163979479,1.82496,1.51138311503183,1.31154,1.04945368251947,38.67352,30.3974544625329,0.43008,0.559152889501898,0.298412,0.279401629716892,0.114,0.0374936458481406,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1992-12-11,NA,NA,NA,NA
"Brock Osweiler","MIA","QB","10702","weighted",290.8,387.494851758776,1.72918604651163,2.65923969534974,1.61360465116279,2.40256739151109,9.84883720930232,16.050885796569,0.330232558139535,0.813885102869938,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1990-11-22,NA,NA,NA,NA
"DeShone Kizer","GB","QB","13114","weighted",255.76576,329.363352631268,1.04388,1.28843926366862,1.52422,2.71155058291398,32.80436,41.5016205887696,0.32582,0.479524581891202,0.483324,0.557068418527006,0.1083,0.0356189635557335,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-01-03,NA,NA,NA,NA
"Jay Cutler","FA","QB","8252","weighted",358.896428571429,577.706240229409,1.75714285714286,2.82842712474619,1.31785714285714,2.12132034355964,7.46785714285714,12.0208152801713,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,1983-04-29,NA,NA,NA,NA
"Trevor Siemian","MIN","QB","12381","weighted",181.10216,277.495741535523,0.85524,1.53260859043594,0.92604,1.74516433975226,12.04502,14.5874509959844,0.07626,0.0992589452271958,0.208702,0.183876354850906,0.1254,0.0412430104329546,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C.J. Beathard","SF","QB","13125","weighted",174.6083,241.228823559721,0.63228,0.970512314809357,0.96438,1.78361100113378,12.21234,23.3852834761441,0.1564,0.329016124378456,0.289698,0.32363768726818,0.1197,0.0393683281405476,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-11-16,NA,NA,NA,NA
"Brett Hundley","SEA","QB","12142","weighted",187.189637426901,247.704765703327,0.937099415204678,1.58583893988313,1.10797660818713,1.89923134612549,16.4966081871345,20.6660957420758,0.125824561403509,0.195348992205652,0.366710526315789,0.266517898163601,0.104736842105263,0.0365025188219301,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-06-15,NA,NA,NA,NA
"Brandon Weeden","HOU","QB","10698","weighted",158.01518128655,216.404292117552,0.789754385964912,1.19194874929613,0.628982456140351,0.78634950902067,4.13323976608187,3.86977913772342,0.0215438596491228,0.0439916658499816,0.0932280701754386,0.0523770230011433,0.116374269005848,0.040558354246589,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1983-10-14,NA,NA,NA,NA
"Blaine Gabbert","TEN","QB","10262","weighted",241.417076023392,211.556463166702,1.09642105263158,0.82197186995954,1.18159064327485,0.818836195918003,16.3771695906433,14.5335431323059,0.0016374269005848,0.00405583542465891,0.383552631578947,0.362939047620292,0.128011695906433,0.0446141896712479,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1989-10-15,NA,NA,NA,NA
"Lamar Jackson","BAL","QB","13593","weighted",312.139646226415,153.773958374307,1.59382075471698,0.848229477832511,1.38783018867925,1.00910600075518,95.6273820754717,44.7261107093056,0.692388814016172,0.429586323500381,1.31572327044025,0.440231922706205,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-01-07,NA,NA,NA,NA
